EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM722,50.00,46-55,No,Travel_Rarely,939.00,Research & Development,24.00,3,Life Sciences,1,1005,4,Male,95,3,4,Manufacturing Director,3,Married,13973.00,10k-15k,4161.00,3,Y,Yes,18,3,4,80,1,22.00,2,3,12.00,11,1,5
RM743,50.00,46-55,No,Travel_Rarely,804.00,Research & Development,9.00,3,Life Sciences,1,1030,1,Male,64,3,1,Laboratory Technician,4,Married,2380.00,Upto 5k,20165.00,4,Y,No,18,3,2,80,0,8.00,5,3,1.00,0,0,0
RM752,50.00,46-55,No,Non-Travel,145.00,Sales,1.00,3,Life Sciences,1,1040,4,Female,95,3,2,Sales Executive,3,Married,6347.00,5k-10k,24920.00,0,Y,No,12,3,1,80,1,19.00,3,3,18.00,7,0,13
RM767,50.00,46-55,No,Travel_Rarely,1464.00,Research & Development,2.00,4,Medical,1,1061,2,Male,62,3,5,Research Director,3,Married,19237.00,15k+,12853.00,2,Y,Yes,11,3,4,80,1,29.00,2,2,8.00,1,7,7
RM802,50.00,46-55,Yes,Travel_Frequently,959.00,Sales,1.00,4,Other,1,1113,4,Male,81,3,2,Sales Executive,3,Single,4728.00,Upto 5k,17251.00,3,Y,Yes,14,3,4,80,0,5.00,4,3,0.00,0,0,0
RM868,50.00,46-55,No,Travel_Frequently,1421.00,Research & Development,2.00,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,17856.00,15k+,9490.00,2,Y,No,22,4,3,80,1,32.00,3,3,2.00,2,2,2
RM946,50.00,46-55,No,Travel_Rarely,1322.00,Research & Development,28.00,3,Life Sciences,1,1317,4,Female,43,3,4,Research Director,1,Married,16880.00,15k+,22422.00,4,Y,Yes,11,3,2,80,0,25.00,2,3,3.00,2,1,2
RM1087,50.00,46-55,No,Travel_Frequently,333.00,Research & Development,22.00,5,Medical,1,1539,3,Male,88,1,4,Research Director,4,Single,14411.00,10k-15k,24450.00,1,Y,Yes,13,3,4,80,0,32.00,2,3,32.00,6,13,9
RM1127,50.00,46-55,No,Travel_Rarely,264.00,Sales,9.00,3,Marketing,1,1591,3,Male,59,3,5,Manager,3,Married,19331.00,15k+,19519.00,4,Y,Yes,16,3,3,80,1,27.00,2,3,1.00,0,0,0
RM1139,50.00,46-55,No,Travel_Frequently,1234.00,Research & Development,20.00,5,Medical,1,1606,2,Male,41,3,4,Healthcare Representative,3,Married,11245.00,10k-15k,20689.00,2,Y,Yes,15,3,3,80,1,32.00,3,3,30.00,8,12,13
RM1178,50.00,46-55,No,Travel_Rarely,813.00,Research & Development,17.00,5,Life Sciences,1,1656,4,Female,50,2,3,Research Director,1,Divorced,13269.00,10k-15k,21981.00,5,Y,No,15,3,3,80,3,19.00,3,3,14.00,11,1,11
RM1453,50.00,46-55,Yes,Travel_Frequently,878.00,Sales,1.00,4,Life Sciences,1,2044,2,Male,94,3,2,Sales Executive,3,Divorced,6728.00,5k-10k,14255.00,7,Y,No,12,3,4,80,2,12.00,3,3,6.00,3,0,1
RM1462,50.00,46-55,Yes,Travel_Rarely,410.00,Sales,28.00,3,Marketing,1,2055,4,Male,39,2,3,Sales Executive,1,Divorced,10854.00,10k-15k,16586.00,4,Y,Yes,13,3,2,80,1,20.00,3,3,3.00,2,2,0
RM1462,50.00,46-55,Yes,Travel_Rarely,410.00,Sales,28.00,3,Marketing,1,2055,4,Male,39,2,3,Sales Executive,1,Divorced,10854.00,10k-15k,16586.00,4,Y,Yes,13,3,2,80,1,20.00,3,3,3.00,2,2,0
RM088,51.00,46-55,No,Travel_Rarely,432.00,Research & Development,9.00,4,Life Sciences,1,116,4,Male,96,3,1,Laboratory Technician,4,Married,2075.00,Upto 5k,18725.00,3,Y,No,23,4,2,80,2,10.00,4,3,4.00,2,0,3
RM092,51.00,46-55,No,Travel_Rarely,632.00,Sales,21.00,4,Marketing,1,120,3,Male,71,3,2,Sales Executive,4,Single,5441.00,5k-10k,8423.00,0,Y,Yes,22,4,4,80,0,11.00,2,1,10.00,7,1,0
RM111,51.00,46-55,No,Travel_Frequently,1456.00,Research & Development,1.00,4,Medical,1,145,1,Female,30,2,3,Healthcare Representative,1,Single,7484.00,5k-10k,25796.00,3,Y,No,20,4,3,80,0,23.00,1,2,13.00,12,12,8
RM124,51.00,46-55,No,Travel_Rarely,684.00,Research & Development,6.00,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3,Single,19537.00,15k+,6462.00,7,Y,No,13,3,3,80,0,23.00,5,3,20.00,18,15,15
RM137,51.00,46-55,Yes,Travel_Frequently,1150.00,Research & Development,8.00,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,4,Single,10650.00,10k-15k,25150.00,2,Y,No,15,3,4,80,0,18.00,2,3,4.00,2,0,3
RM157,51.00,46-55,No,Travel_Rarely,1169.00,Research & Development,7.00,4,Medical,1,211,2,Male,34,2,2,Manufacturing Director,3,Married,6132.00,5k-10k,13983.00,2,Y,No,17,3,3,80,0,10.00,2,3,1.00,0,0,0
RM190,51.00,46-55,No,Travel_Rarely,313.00,Research & Development,3.00,3,Medical,1,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734.00,10k-15k,7192.00,3,Y,No,18,3,3,80,0,21.00,6,3,7.00,7,1,0
RM214,51.00,46-55,No,Travel_Rarely,1469.00,Research & Development,8.00,4,Life Sciences,1,296,2,Male,81,2,3,Research Director,2,Married,12490.00,10k-15k,15736.00,5,Y,No,16,3,4,80,2,16.00,5,1,10.00,9,4,7
RM300,51.00,46-55,No,Travel_Rarely,1302.00,Research & Development,2.00,3,Medical,1,408,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482.00,5k-10k,16321.00,5,Y,No,18,3,4,80,1,13.00,3,3,4.00,1,1,2
RM377,51.00,46-55,No,Travel_Rarely,1178.00,Sales,14.00,2,Life Sciences,1,500,3,Female,87,3,2,Sales Executive,4,Married,4936.00,Upto 5k,14862.00,4,Y,No,11,3,3,80,1,18.00,2,2,7.00,7,0,7
RM617,51.00,46-55,No,Travel_Rarely,1318.00,Sales,26.00,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,16307.00,15k+,5594.00,2,Y,No,14,3,3,80,1,29.00,2,2,20.00,6,4,17
RM780,51.00,46-55,Yes,Travel_Rarely,1323.00,Research & Development,4.00,4,Life Sciences,1,1081,1,Male,34,3,1,Research Scientist,3,Married,2461.00,Upto 5k,10332.00,9,Y,Yes,12,3,3,80,3,18.00,2,4,10.00,0,2,7
RM919,51.00,46-55,No,Travel_Frequently,237.00,Sales,9.00,3,Life Sciences,1,1282,4,Male,83,3,5,Manager,2,Divorced,19847.00,15k+,19196.00,4,Y,Yes,24,4,1,80,1,31.00,5,2,29.00,10,11,10
RM931,51.00,46-55,No,Travel_Frequently,968.00,Research & Development,6.00,2,Medical,1,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838.00,Upto 5k,4257.00,0,Y,No,14,3,2,80,0,8.00,6,2,7.00,0,7,7
RM963,51.00,46-55,No,Travel_Rarely,770.00,Human Resources,5.00,3,Life Sciences,1,1352,3,Male,84,3,4,Manager,2,Divorced,14026.00,10k-15k,17588.00,1,Y,Yes,11,3,2,80,1,33.00,2,3,33.00,9,0,10
RM972,51.00,46-55,No,Travel_Rarely,1405.00,Research & Development,11.00,2,Technical Degree,1,1367,4,Female,82,2,4,Manufacturing Director,2,Single,13142.00,10k-15k,24439.00,3,Y,No,16,3,2,80,0,29.00,1,2,5.00,2,0,3
RM988,51.00,46-55,No,Travel_Frequently,541.00,Sales,2.00,3,Marketing,1,1391,2,Male,52,3,3,Sales Executive,2,Married,10596.00,10k-15k,15395.00,2,Y,No,11,3,2,80,0,14.00,5,3,4.00,2,3,2
RM1276,51.00,46-55,No,Travel_Rarely,942.00,Research & Development,3.00,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,13116.00,10k-15k,22984.00,2,Y,No,11,3,4,80,0,15.00,2,3,2.00,2,2,2
RM191,52.00,46-55,No,Travel_Rarely,699.00,Research & Development,1.00,4,Life Sciences,1,259,3,Male,65,2,5,Manager,3,Married,19999.00,15k+,5678.00,0,Y,No,14,3,1,80,1,34.00,5,3,33.00,18,11,9
RM231,52.00,46-55,No,Travel_Rarely,1323.00,Research & Development,2.00,3,Life Sciences,1,316,3,Female,89,2,1,Laboratory Technician,4,Single,3212.00,Upto 5k,3300.00,7,Y,No,15,3,2,80,0,6.00,3,2,2.00,2,2,2
RM238,52.00,46-55,No,Non-Travel,771.00,Sales,2.00,4,Life Sciences,1,329,1,Male,79,2,5,Manager,3,Single,19068.00,15k+,21030.00,1,Y,Yes,18,3,4,80,0,33.00,2,4,33.00,7,15,12
RM318,52.00,46-55,Yes,Travel_Rarely,723.00,Research & Development,8.00,4,Medical,1,433,3,Male,85,2,2,Research Scientist,2,Married,4941.00,Upto 5k,17747.00,2,Y,No,15,3,1,80,0,11.00,3,2,8.00,2,7,7
RM409,52.00,46-55,No,Travel_Rarely,1490.00,Research & Development,4.00,2,Life Sciences,1,546,4,Female,30,3,4,Manager,4,Married,16555.00,15k+,10310.00,2,Y,No,13,3,4,80,0,31.00,2,1,5.00,2,1,4
RM469,52.00,46-55,No,Travel_Rarely,956.00,Research & Development,6.00,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,5577.00,5k-10k,22087.00,3,Y,Yes,12,3,2,80,2,18.00,3,3,10.00,9,6,9
RM562,52.00,46-55,No,Travel_Rarely,621.00,Sales,3.00,4,Marketing,1,776,3,Male,31,2,4,Manager,1,Married,16856.00,15k+,10084.00,1,Y,No,11,3,1,80,0,34.00,3,4,34.00,6,1,16
RM571,52.00,46-55,No,Non-Travel,715.00,Research & Development,19.00,4,Medical,1,791,4,Male,41,3,1,Research Scientist,4,Married,4258.00,Upto 5k,26589.00,0,Y,No,18,3,1,80,1,5.00,3,3,4.00,3,1,2
RM588,52.00,46-55,No,Travel_Rarely,1325.00,Research & Development,11.00,4,Life Sciences,1,813,4,Female,82,3,2,Laboratory Technician,3,Married,3149.00,Upto 5k,21821.00,8,Y,No,20,4,2,80,1,9.00,3,3,5.00,2,1,4
RM628,52.00,46-55,No,Travel_Frequently,890.00,Research & Development,25.00,4,Medical,1,867,3,Female,81,2,4,Manufacturing Director,4,Married,13826.00,10k-15k,19028.00,3,Y,No,22,4,3,80,0,31.00,3,3,9.00,8,0,0
RM700,52.00,46-55,No,Travel_Rarely,1053.00,Research & Development,1.00,2,Life Sciences,1,976,4,Male,70,3,4,Manager,4,Married,17099.00,15k+,13829.00,2,Y,No,15,3,2,80,1,26.00,2,2,9.00,8,7,8
RM750,52.00,46-55,Yes,Travel_Rarely,266.00,Sales,2.00,1,Marketing,1,1038,1,Female,57,1,5,Manager,4,Married,19845.00,15k+,25846.00,1,Y,No,15,3,4,80,1,33.00,3,3,32.00,14,6,9
RM807,52.00,46-55,No,Travel_Rarely,994.00,Research & Development,7.00,4,Life Sciences,1,1118,2,Male,87,3,3,Healthcare Representative,2,Single,10445.00,10k-15k,15322.00,7,Y,No,19,3,4,80,0,18.00,4,3,8.00,6,4,0
RM948,52.00,46-55,Yes,Travel_Rarely,1030.00,Sales,5.00,3,Life Sciences,1,1319,2,Male,64,3,3,Sales Executive,2,Single,8446.00,5k-10k,21534.00,9,Y,Yes,19,3,3,80,0,10.00,2,2,8.00,7,7,7
RM995,52.00,46-55,No,Travel_Frequently,322.00,Research & Development,28.00,2,Medical,1,1401,4,Female,59,4,4,Manufacturing Director,3,Married,13247.00,10k-15k,9731.00,2,Y,Yes,11,3,2,80,1,24.00,3,2,5.00,3,0,2
RM1001,52.00,46-55,No,Travel_Rarely,258.00,Research & Development,8.00,4,Other,1,1409,3,Female,54,3,1,Laboratory Technician,1,Married,2950.00,Upto 5k,17363.00,9,Y,No,13,3,3,80,0,12.00,2,1,5.00,4,0,4
RM1435,52.00,46-55,No,Non-Travel,585.00,Sales,29.00,4,Life Sciences,1,2019,1,Male,40,3,1,Sales Representative,4,Divorced,3482.00,Upto 5k,19788.00,2,Y,No,15,3,2,80,2,16.00,3,2,9.00,8,0,0
RM019,53.00,46-55,No,Travel_Rarely,1219.00,Sales,2.00,4,Life Sciences,1,23,1,Female,78,2,4,Manager,4,Married,15427.00,15k+,22021.00,2,Y,No,16,3,3,80,0,31.00,3,3,25.00,8,3,7
RM153,53.00,46-55,No,Travel_Rarely,1436.00,Sales,6.00,2,Marketing,1,205,2,Male,34,3,2,Sales Representative,3,Married,2306.00,Upto 5k,16047.00,2,Y,Yes,20,4,4,80,1,13.00,3,1,7.00,7,4,5
RM185,53.00,46-55,No,Travel_Rarely,1084.00,Research & Development,13.00,2,Medical,1,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450.00,Upto 5k,26250.00,1,Y,No,11,3,3,80,2,5.00,3,3,4.00,2,1,3
RM281,53.00,46-55,No,Travel_Rarely,1070.00,Research & Development,3.00,4,Medical,1,386,3,Male,45,3,4,Research Director,3,Married,17584.00,15k+,21016.00,3,Y,Yes,16,3,4,80,3,21.00,5,2,5.00,3,1,3
RM503,53.00,46-55,No,Travel_Rarely,238.00,Sales,1.00,1,Medical,1,682,4,Female,34,3,2,Sales Executive,1,Single,8381.00,5k-10k,7507.00,7,Y,No,20,4,4,80,0,18.00,2,4,14.00,7,8,10
RM535,53.00,46-55,No,Travel_Rarely,970.00,Research & Development,7.00,3,Life Sciences,1,730,3,Male,59,4,4,Research Director,3,Married,14814.00,10k-15k,13514.00,3,Y,No,19,3,3,80,0,32.00,3,3,5.00,1,1,3
RM557,53.00,46-55,No,Travel_Rarely,346.00,Research & Development,6.00,3,Life Sciences,1,769,4,Male,86,3,2,Laboratory Technician,4,Single,2450.00,Upto 5k,10919.00,2,Y,No,17,3,4,80,0,19.00,4,3,2.00,2,2,2
RM625,53.00,46-55,No,Travel_Rarely,661.00,Sales,7.00,2,Marketing,1,862,1,Female,78,2,3,Sales Executive,4,Married,10934.00,10k-15k,20715.00,7,Y,Yes,18,3,4,80,1,35.00,3,3,5.00,2,0,4
RM647,53.00,46-55,No,Travel_Rarely,868.00,Sales,8.00,3,Marketing,1,897,1,Male,73,3,4,Sales Executive,4,Married,11836.00,10k-15k,22789.00,5,Y,No,14,3,3,80,1,28.00,3,3,2.00,0,2,2
RM650,53.00,46-55,No,Travel_Rarely,102.00,Research & Development,23.00,4,Life Sciences,1,901,4,Female,72,3,4,Research Director,4,Single,14275.00,10k-15k,20206.00,6,Y,No,18,3,3,80,0,33.00,0,3,12.00,9,3,8
RM702,53.00,46-55,No,Travel_Rarely,1376.00,Sales,2.00,2,Medical,1,981,3,Male,45,3,4,Manager,3,Divorced,14852.00,10k-15k,13938.00,6,Y,No,13,3,3,80,1,22.00,3,4,17.00,13,15,2
RM761,53.00,46-55,No,Travel_Frequently,124.00,Sales,2.00,3,Marketing,1,1050,3,Female,38,2,3,Sales Executive,2,Married,7525.00,5k-10k,23537.00,2,Y,No,12,3,1,80,1,30.00,2,3,15.00,7,6,12
RM859,53.00,46-55,No,Travel_Rarely,1223.00,Research & Development,7.00,2,Medical,1,1201,4,Female,50,3,5,Manager,3,Divorced,18606.00,15k+,18640.00,3,Y,No,18,3,2,80,1,26.00,6,3,7.00,7,4,7
RM1044,53.00,46-55,No,Travel_Rarely,447.00,Research & Development,2.00,3,Medical,1,1472,4,Male,39,4,4,Research Director,2,Single,16598.00,15k+,19764.00,4,Y,No,12,3,2,80,0,35.00,2,2,9.00,8,8,8
RM1112,53.00,46-55,Yes,Travel_Rarely,607.00,Research & Development,2.00,5,Technical Degree,1,1572,3,Female,78,2,3,Manufacturing Director,4,Married,10169.00,10k-15k,14618.00,0,Y,No,16,3,2,80,1,34.00,4,3,33.00,7,1,9
RM1204,53.00,46-55,No,Travel_Rarely,1395.00,Research & Development,24.00,4,Medical,1,1689,2,Male,48,4,3,Healthcare Representative,4,Married,7005.00,5k-10k,3458.00,3,Y,No,15,3,3,80,0,11.00,2,3,4.00,3,1,2
RM1269,53.00,46-55,No,Non-Travel,661.00,Research & Development,1.00,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,12965.00,10k-15k,22308.00,4,Y,Yes,20,4,4,80,3,27.00,2,2,3.00,2,0,2
RM1397,53.00,46-55,Yes,Travel_Rarely,1168.00,Sales,24.00,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single,10448.00,10k-15k,5843.00,6,Y,Yes,13,3,2,80,0,15.00,2,2,2.00,2,2,2
RM096,54.00,46-55,No,Travel_Rarely,1217.00,Research & Development,2.00,4,Technical Degree,1,126,1,Female,60,3,3,Research Director,3,Married,13549.00,10k-15k,24001.00,9,Y,No,12,3,1,80,1,16.00,5,1,4.00,3,0,3
RM113,54.00,46-55,No,Non-Travel,142.00,Human Resources,26.00,3,Human Resources,1,148,4,Female,30,4,4,Manager,4,Single,17328.00,15k+,13871.00,2,Y,Yes,12,3,3,80,0,23.00,3,3,5.00,3,4,4
RM220,54.00,46-55,No,Travel_Rarely,1147.00,Sales,3.00,3,Marketing,1,303,4,Female,52,3,2,Sales Executive,1,Married,5940.00,5k-10k,17011.00,2,Y,No,14,3,4,80,1,16.00,4,3,6.00,2,0,5
RM333,54.00,46-55,No,Travel_Frequently,928.00,Research & Development,20.00,4,Life Sciences,1,450,4,Female,31,3,2,Research Scientist,3,Single,4869.00,Upto 5k,16885.00,3,Y,No,12,3,4,80,0,20.00,4,2,4.00,3,0,3
RM393,54.00,46-55,No,Travel_Rarely,821.00,Research & Development,5.00,2,Medical,1,522,1,Male,86,3,5,Research Director,1,Married,19406.00,15k+,8509.00,4,Y,No,11,3,3,80,1,24.00,4,2,4.00,2,1,2
RM432,54.00,46-55,No,Travel_Rarely,548.00,Research & Development,8.00,4,Life Sciences,1,578,3,Female,42,3,2,Laboratory Technician,3,Single,3780.00,Upto 5k,23428.00,7,Y,No,11,3,3,80,0,19.00,3,3,1.00,0,0,0
RM511,54.00,46-55,No,Travel_Rarely,397.00,Human Resources,19.00,4,Medical,1,698,3,Male,88,3,3,Human Resources,2,Married,10725.00,10k-15k,6729.00,2,Y,No,15,3,3,80,1,16.00,1,4,9.00,7,7,1
RM576,54.00,46-55,No,Travel_Rarely,376.00,Research & Development,19.00,4,Medical,1,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485.00,5k-10k,22670.00,9,Y,Yes,11,3,2,80,2,9.00,4,3,5.00,3,1,4
RM729,54.00,46-55,No,Travel_Rarely,1441.00,Research & Development,17.00,3,Technical Degree,1,1013,3,Female,56,3,3,Manufacturing Director,3,Married,10739.00,10k-15k,13943.00,8,Y,No,11,3,3,80,1,22.00,2,3,10.00,7,0,8
RM772,54.00,46-55,No,Travel_Rarely,1082.00,Sales,2.00,4,Life Sciences,1,1070,3,Female,41,2,3,Sales Executive,3,Married,10686.00,10k-15k,8392.00,6,Y,No,11,3,2,80,1,13.00,4,3,9.00,4,7,0
RM891,54.00,46-55,No,Travel_Frequently,966.00,Research & Development,1.00,4,Life Sciences,1,1245,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502.00,10k-15k,9659.00,7,Y,No,17,3,1,80,1,33.00,2,1,5.00,4,1,4
RM895,54.00,46-55,No,Travel_Rarely,685.00,Research & Development,3.00,3,Life Sciences,1,1250,4,Male,85,3,4,Research Director,4,Married,17779.00,15k+,23474.00,3,Y,No,14,3,1,80,0,36.00,2,3,10.00,9,0,9
RM1009,54.00,46-55,No,Travel_Rarely,971.00,Research & Development,1.00,3,Medical,1,1422,4,Female,54,3,4,Research Director,4,Single,17328.00,15k+,5652.00,6,Y,No,19,3,4,80,0,29.00,3,2,20.00,7,12,7
RM1077,54.00,46-55,No,Travel_Frequently,1050.00,Research & Development,11.00,4,Medical,1,1520,2,Female,87,3,4,Manager,4,Divorced,16032.00,15k+,24456.00,3,Y,No,20,4,1,80,1,26.00,2,3,14.00,9,1,12
RM1185,54.00,46-55,No,Travel_Rarely,584.00,Research & Development,22.00,5,Medical,1,1665,2,Female,91,3,4,Manager,3,Married,17426.00,15k+,18685.00,3,Y,No,25,4,3,80,1,36.00,6,3,10.00,8,4,7
RM1306,54.00,46-55,No,Travel_Rarely,431.00,Research & Development,7.00,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,6854.00,5k-10k,15696.00,4,Y,No,15,3,2,80,1,14.00,2,2,7.00,1,1,7
RM1398,54.00,46-55,No,Travel_Rarely,155.00,Research & Development,9.00,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,Married,2897.00,Upto 5k,22474.00,3,Y,No,11,3,3,80,2,9.00,6,2,4.00,3,2,3
RM1407,54.00,46-55,No,Travel_Rarely,157.00,Research & Development,10.00,3,Medical,1,1980,3,Female,77,3,2,Manufacturing Director,1,Single,4440.00,Upto 5k,25198.00,6,Y,Yes,19,3,4,80,0,9.00,3,3,5.00,2,1,4
RM066,55.00,46-55,No,Travel_Rarely,836.00,Research & Development,8.00,3,Medical,1,84,4,Female,33,3,4,Manager,3,Divorced,14756.00,10k-15k,19730.00,2,Y,Yes,14,3,3,80,3,21.00,2,3,5.00,0,0,2
RM083,55.00,46-55,No,Travel_Rarely,111.00,Sales,1.00,2,Life Sciences,1,106,1,Male,70,3,3,Sales Executive,4,Married,10239.00,10k-15k,18092.00,3,Y,No,14,3,4,80,1,24.00,4,3,1.00,0,1,0
RM188,55.00,46-55,No,Travel_Rarely,692.00,Research & Development,14.00,4,Medical,1,254,3,Male,61,4,5,Research Director,2,Single,18722.00,15k+,13339.00,8,Y,No,11,3,4,80,0,36.00,3,3,24.00,15,2,15
RM271,55.00,46-55,No,Travel_Rarely,452.00,Research & Development,1.00,3,Medical,1,374,4,Male,81,3,5,Manager,1,Single,19045.00,15k+,18938.00,0,Y,Yes,14,3,3,80,0,37.00,2,3,36.00,10,4,13
RM284,55.00,46-55,No,Travel_Rarely,147.00,Research & Development,20.00,2,Technical Degree,1,389,2,Male,37,3,2,Laboratory Technician,4,Married,5415.00,5k-10k,15972.00,3,Y,Yes,19,3,4,80,1,12.00,4,3,10.00,7,0,8
RM380,55.00,46-55,No,Travel_Rarely,1311.00,Research & Development,2.00,3,Life Sciences,1,505,3,Female,97,3,4,Manager,4,Single,16659.00,15k+,23258.00,2,Y,Yes,13,3,3,80,0,30.00,2,3,5.00,4,1,2
RM446,55.00,46-55,No,Travel_Rarely,1117.00,Sales,18.00,5,Life Sciences,1,597,1,Female,83,3,4,Manager,2,Single,16835.00,15k+,9873.00,3,Y,No,23,4,4,80,0,37.00,2,3,10.00,9,7,7
RM569,55.00,46-55,Yes,Travel_Rarely,725.00,Research & Development,2.00,3,Medical,1,787,4,Male,78,3,5,Manager,1,Married,19859.00,15k+,21199.00,5,Y,Yes,13,3,4,80,1,24.00,2,3,5.00,2,1,4
RM609,55.00,46-55,Yes,Travel_Rarely,436.00,Sales,2.00,1,Medical,1,842,3,Male,37,3,2,Sales Executive,4,Single,5160.00,5k-10k,21519.00,4,Y,No,16,3,3,80,0,12.00,3,2,9.00,7,7,3
RM746,55.00,46-55,No,Travel_Frequently,135.00,Research & Development,18.00,4,Medical,1,1034,3,Male,62,3,2,Healthcare Representative,2,Married,6385.00,5k-10k,12992.00,3,Y,Yes,14,3,4,80,2,17.00,3,3,8.00,7,6,7
RM775,55.00,46-55,No,Non-Travel,444.00,Research & Development,2.00,1,Medical,1,1074,3,Male,40,2,4,Manager,1,Single,16756.00,15k+,17323.00,7,Y,No,15,3,2,80,0,31.00,3,4,9.00,7,6,2
RM788,55.00,46-55,No,Travel_Frequently,1091.00,Research & Development,2.00,1,Life Sciences,1,1096,4,Male,65,3,3,Manufacturing Director,2,Married,10976.00,10k-15k,15813.00,3,Y,No,18,3,2,80,1,23.00,4,3,3.00,2,1,2
RM915,55.00,46-55,No,Non-Travel,177.00,Research & Development,8.00,1,Medical,1,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577.00,10k-15k,25592.00,1,Y,Yes,15,3,4,80,1,34.00,3,3,33.00,9,15,0
RM956,55.00,46-55,No,Travel_Rarely,282.00,Research & Development,2.00,2,Medical,1,1336,4,Female,58,1,5,Manager,3,Married,19187.00,15k+,6992.00,4,Y,No,14,3,4,80,1,23.00,5,3,19.00,9,9,11
RM976,55.00,46-55,Yes,Travel_Rarely,267.00,Sales,13.00,4,Marketing,1,1372,1,Male,85,4,4,Sales Executive,3,Single,13695.00,10k-15k,9277.00,6,Y,Yes,17,3,3,80,0,24.00,2,2,19.00,7,3,8
RM1011,55.00,46-55,No,Travel_Rarely,1136.00,Research & Development,1.00,4,Medical,1,1424,2,Male,81,4,4,Research Director,4,Divorced,14732.00,10k-15k,12414.00,2,Y,No,13,3,4,80,2,31.00,4,4,7.00,7,0,0
RM1066,55.00,46-55,No,Travel_Rarely,1229.00,Research & Development,4.00,4,Life Sciences,1,1501,4,Male,30,3,2,Healthcare Representative,3,Married,4035.00,Upto 5k,16143.00,0,Y,Yes,16,3,2,80,0,4.00,2,3,3.00,2,1,2
RM1117,55.00,46-55,No,Travel_Rarely,685.00,Sales,26.00,5,Marketing,1,1578,3,Male,60,2,5,Manager,4,Married,19586.00,15k+,23037.00,1,Y,No,21,4,3,80,1,36.00,3,3,36.00,6,2,13
RM1208,55.00,46-55,No,Travel_Rarely,1441.00,Research & Development,22.00,3,Technical Degree,1,1694,1,Male,94,2,1,Research Scientist,2,Divorced,3537.00,Upto 5k,23737.00,5,Y,No,12,3,4,80,1,8.00,1,3,4.00,2,1,2
RM1265,55.00,46-55,No,Travel_Rarely,478.00,Research & Development,2.00,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,19038.00,15k+,19805.00,8,Y,No,12,3,2,80,3,34.00,2,3,1.00,0,0,0
RM1337,55.00,46-55,No,Travel_Rarely,836.00,Research & Development,2.00,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,2662.00,Upto 5k,7975.00,8,Y,No,20,4,2,80,1,19.00,2,4,5.00,2,0,4
RM1402,55.00,46-55,No,Travel_Rarely,189.00,Human Resources,26.00,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married,19636.00,15k+,25811.00,4,Y,Yes,18,3,1,80,1,35.00,0,3,10.00,9,1,4
RM086,56.00,55+,No,Travel_Rarely,1400.00,Research & Development,7.00,3,Life Sciences,1,112,4,Male,49,1,3,Manufacturing Director,4,Single,7260.00,5k-10k,21698.00,4,Y,No,11,3,1,80,0,37.00,3,2,6.00,4,0,2
RM123,56.00,55+,Yes,Travel_Rarely,441.00,Research & Development,14.00,4,Life Sciences,1,161,2,Female,72,3,1,Research Scientist,2,Married,4963.00,Upto 5k,4510.00,9,Y,Yes,18,3,1,80,3,7.00,2,3,5.00,4,4,3
RM176,56.00,55+,No,Travel_Rarely,713.00,Research & Development,8.00,3,Life Sciences,1,241,3,Female,67,3,1,Research Scientist,1,Divorced,4257.00,Upto 5k,13939.00,4,Y,Yes,18,3,3,80,1,19.00,3,3,2.00,2,2,2
RM402,56.00,55+,No,Travel_Frequently,906.00,Sales,6.00,3,Life Sciences,1,532,3,Female,86,4,4,Sales Executive,1,Married,13212.00,10k-15k,18256.00,9,Y,No,11,3,4,80,3,36.00,0,2,7.00,7,7,7
